Date,Open,High,Low,Close,Adj Close,Volume
2017-05-24,1859.949951,1859.949951,1809.000000,1829.099976,1777.564209,51680
2017-05-25,1838.500000,1844.949951,1812.000000,1836.949951,1785.193237,11388
2017-05-26,1816.250000,1931.000000,1816.250000,1872.400024,1819.644409,57131
2017-05-29,1907.000000,1924.800049,1810.000000,1820.150024,1768.866455,52229
2017-05-30,1818.500000,1886.000000,1809.050049,1874.349976,1821.539429,23346
2017-05-31,1887.900024,1972.150024,1857.150024,1931.500000,1877.079224,26683
2017-06-01,1932.000000,1970.750000,1889.000000,1946.349976,1891.510742,27626
2017-06-02,1944.949951,1990.000000,1926.449951,1981.849976,1926.010498,35338
2017-06-05,1980.000000,1987.550049,1945.000000,1964.550049,1909.198120,28208
2017-06-06,1953.000000,1966.800049,1915.000000,1932.000000,1877.565186,17006
2017-06-07,1919.000000,1940.000000,1870.000000,1892.050049,1838.740723,21881
2017-06-08,1895.000000,1930.000000,1880.150024,1908.500000,1854.727173,27298
2017-06-09,1894.000000,1917.949951,1881.000000,1890.099976,1836.845459,19152
2017-06-12,1890.000000,1944.000000,1884.949951,1928.900024,1874.552612,19289
2017-06-13,1921.000000,1922.000000,1872.050049,1888.349976,1835.144897,20869
2017-06-14,1888.300049,1905.000000,1857.099976,1865.750000,1813.181641,32238
2017-06-15,1895.000000,1898.949951,1858.000000,1867.699951,1815.076782,37039
2017-06-16,1875.699951,1890.000000,1864.550049,1881.300049,1828.293701,14940
2017-06-19,1884.000000,1894.449951,1846.250000,1858.050049,1805.698853,14061
2017-06-20,1851.000000,1885.000000,1847.699951,1876.099976,1823.240112,21739
2017-06-21,1884.000000,1892.000000,1860.099976,1878.599976,1825.669800,17166
2017-06-22,1875.000000,1882.000000,1855.099976,1868.550049,1815.902832,16260
2017-06-23,1868.000000,1890.000000,1811.150024,1832.400024,1780.771362,33054
2017-06-27,1831.400024,1855.000000,1800.000000,1829.449951,1777.904419,24368
2017-06-28,1811.900024,1855.000000,1811.849976,1835.449951,1783.735352,13685
2017-06-29,1834.550049,1862.000000,1830.000000,1856.250000,1803.949341,13691
2017-06-30,1850.000000,1865.000000,1833.000000,1855.599976,1803.317627,20124
2017-07-03,1835.000000,1860.000000,1835.000000,1850.050049,1797.924194,15629
2017-07-04,1842.800049,1850.000000,1821.099976,1836.099976,1784.367065,12522
2017-07-05,1831.000000,1849.000000,1831.000000,1835.849976,1784.124146,11726
2017-07-06,1835.900024,1846.400024,1820.000000,1827.250000,1775.766235,21998
2017-07-07,1830.250000,1838.000000,1805.599976,1821.550049,1770.227173,24754
2017-07-10,1810.500000,1848.099976,1810.500000,1835.949951,1784.221191,5213
2017-07-11,1840.000000,1849.000000,1823.050049,1831.800049,1780.188477,18475
2017-07-12,1820.000000,1840.050049,1796.000000,1801.650024,1750.887817,27250
2017-07-13,1817.000000,1825.000000,1801.000000,1807.300049,1756.378540,14536
2017-07-14,1807.300049,1814.599976,1767.699951,1785.250000,1734.949951,23261
2017-07-17,1845.000000,1845.000000,1718.099976,1750.699951,1701.373169,98569
2017-07-18,1758.199951,1765.000000,1725.000000,1735.949951,1687.038696,22782
2017-07-19,1744.949951,1790.000000,1736.000000,1781.400024,1731.208130,20836
2017-07-20,1781.000000,1820.000000,1775.000000,1807.550049,1756.621460,36691
2017-07-21,1780.000000,1831.000000,1770.000000,1775.349976,1725.328613,36638
2017-07-24,1775.000000,1818.000000,1775.000000,1805.750000,1754.872314,25646
2017-07-25,1808.949951,1845.000000,1800.050049,1830.000000,1778.439087,26481
2017-07-26,1830.000000,1847.000000,1825.099976,1843.800049,1791.850220,23419
2017-07-27,1842.000000,1860.000000,1825.000000,1843.050049,1791.121338,29129
2017-07-28,1849.800049,1853.599976,1796.400024,1809.199951,1758.224976,54746
2017-07-31,1820.800049,1844.000000,1775.000000,1832.000000,1780.382690,49648
2017-08-01,1826.750000,1834.400024,1785.000000,1793.300049,1742.773071,19004
2017-08-02,1794.000000,1810.000000,1785.000000,1796.349976,1745.737183,30619
2017-08-03,1792.000000,1820.900024,1788.099976,1805.099976,1754.240723,18416
2017-08-04,1785.000000,1835.000000,1785.000000,1828.800049,1777.272827,26393
2017-08-07,1812.300049,1890.000000,1801.250000,1875.000000,1822.171143,37389
2017-08-08,1885.000000,1894.550049,1836.099976,1846.250000,1794.231201,44291
2017-08-09,1830.500000,1860.550049,1770.199951,1791.300049,1740.829346,28306
2017-08-10,1785.000000,1799.949951,1724.000000,1728.599976,1679.895874,75369
2017-08-11,1680.050049,1752.150024,1578.300049,1705.750000,1657.689819,202335
2017-08-14,1696.000000,1760.000000,1683.050049,1749.400024,1700.110107,26876
2017-08-16,1759.900024,1832.949951,1745.250000,1815.349976,1764.201782,31273
2017-08-17,1825.000000,1848.000000,1801.750000,1818.500000,1767.263062,38442
2017-08-18,1834.849976,1834.849976,1784.050049,1799.849976,1749.138428,18824
2017-08-21,1800.000000,1827.000000,1785.000000,1816.500000,1765.319214,16311
2017-08-22,1801.800049,1810.000000,1743.000000,1755.099976,1705.649414,18860
2017-08-23,1800.000000,1813.000000,1780.000000,1805.449951,1754.580566,36958
2017-08-24,1820.000000,1820.000000,1775.000000,1787.000000,1736.650635,26656
2017-08-28,1782.000000,1804.650024,1766.599976,1778.550049,1728.438721,54295
2017-08-29,1775.000000,1779.949951,1748.000000,1751.199951,1701.859131,30618
2017-08-30,1769.449951,1785.000000,1746.000000,1775.599976,1725.571655,24335
2017-08-31,1777.000000,1812.000000,1760.000000,1800.349976,1758.537964,28084
2017-09-01,1800.000000,1807.349976,1780.000000,1792.150024,1750.528442,28257
2017-09-04,1792.199951,1805.199951,1761.250000,1801.349976,1759.514771,24217
2017-09-05,1810.000000,1814.699951,1758.199951,1803.949951,1762.054321,44425
2017-09-06,1790.000000,1805.000000,1760.099976,1764.949951,1723.960083,16178
2017-09-07,1771.400024,1794.900024,1755.000000,1787.000000,1745.498047,14687
2017-09-08,1791.099976,1796.000000,1770.199951,1787.349976,1745.839844,17183
2017-09-11,1795.000000,1840.000000,1775.000000,1816.949951,1774.752319,26352
2017-09-12,1816.949951,1816.949951,1792.800049,1798.750000,1756.974976,16589
2017-09-13,1800.000000,1814.000000,1785.849976,1800.349976,1758.537964,46461
2017-09-14,1800.199951,1811.000000,1786.000000,1797.349976,1755.607544,23623
2017-09-15,1780.000000,1810.599976,1774.099976,1793.599976,1751.944580,20883
2017-09-18,1797.900024,1819.000000,1734.000000,1808.050049,1766.059204,54082
2017-09-19,1807.949951,1807.949951,1761.699951,1777.349976,1736.071899,19096
2017-09-20,1779.949951,1795.000000,1750.000000,1753.000000,1712.287598,52845
2017-09-21,1760.000000,1811.800049,1759.250000,1801.199951,1759.368042,39198
2017-09-22,1800.349976,1816.000000,1789.400024,1800.949951,1759.123901,24540
2017-09-25,1798.750000,1869.900024,1752.000000,1845.550049,1802.688110,31893
2017-09-26,1808.599976,1897.000000,1745.000000,1880.650024,1836.973022,139511
2017-09-27,1909.000000,1913.000000,1821.550049,1845.900024,1803.029907,127117
2017-09-28,1846.000000,1884.949951,1840.000000,1864.949951,1821.637573,24342
2017-09-29,1856.800049,1868.900024,1820.000000,1840.750000,1797.999634,25694
2017-10-03,1844.900024,1873.500000,1825.550049,1844.099976,1801.271851,19838
2017-10-04,1839.849976,1865.000000,1833.099976,1854.250000,1811.186157,11175
2017-10-05,1869.949951,1869.949951,1830.000000,1840.199951,1797.462402,18043
2017-10-06,1825.250000,1860.000000,1825.250000,1851.550049,1808.548828,14467
2017-10-09,1851.500000,1909.400024,1846.050049,1878.050049,1834.433350,32232
2017-10-10,1919.800049,1919.800049,1840.000000,1855.150024,1812.065308,55212
2017-10-11,1856.000000,1874.000000,1829.949951,1840.550049,1797.804321,11077
2017-10-12,1848.000000,1857.400024,1816.050049,1832.150024,1789.599365,56287
2017-10-13,1824.949951,1850.000000,1810.000000,1830.849976,1788.329590,22963
2017-10-16,1830.000000,1855.000000,1823.500000,1843.449951,1800.636963,61803
2017-10-17,1840.599976,1843.000000,1821.050049,1824.800049,1782.420044,16470
2017-10-18,1846.000000,1848.949951,1825.000000,1830.500000,1787.987793,22143
2017-10-19,1842.000000,1843.000000,1820.000000,1830.250000,1787.743530,1247
2017-10-23,1830.250000,1875.250000,1830.250000,1863.300049,1820.026001,19106
2017-10-24,1875.000000,1875.000000,1845.000000,1873.000000,1829.500610,14047
2017-10-25,1879.949951,1880.000000,1854.000000,1866.349976,1823.005249,8161
2017-10-26,1865.900024,1875.000000,1850.000000,1868.099976,1824.714478,10358
2017-10-27,1860.400024,1876.000000,1852.300049,1872.500000,1829.012207,12316
2017-10-30,1875.000000,1905.000000,1845.300049,1858.800049,1815.630493,16640
2017-10-31,1852.550049,1877.000000,1822.050049,1873.800049,1830.282227,27963
2017-11-01,1875.000000,1900.000000,1864.449951,1893.800049,1849.817627,41271
2017-11-02,1885.000000,1910.000000,1877.800049,1904.500000,1860.269043,21696
2017-11-03,1905.000000,1949.099976,1905.000000,1925.949951,1881.220825,17215
2017-11-06,1927.000000,1975.000000,1927.000000,1958.750000,1913.259155,26672
2017-11-07,1970.000000,1988.699951,1915.000000,1940.699951,1895.628418,16188
2017-11-08,1924.000000,1969.900024,1890.050049,1916.449951,1871.941528,11120
2017-11-09,1930.000000,1960.000000,1916.199951,1950.750000,1905.445068,8750
2017-11-10,1946.949951,1980.000000,1901.000000,1944.599976,1899.437744,44700
2017-11-13,1910.000000,2019.599976,1910.000000,1991.300049,1945.053345,35649
2017-11-14,1991.000000,2008.949951,1972.550049,1995.900024,1949.546387,14077
2017-11-15,1981.050049,2018.949951,1974.900024,1994.349976,1948.032349,33476
2017-11-16,1989.949951,1994.000000,1960.150024,1975.000000,1929.131958,11989
2017-11-17,1966.500000,1986.599976,1951.099976,1974.849976,1928.985352,6987
2017-11-20,1982.000000,1983.050049,1954.000000,1977.599976,1931.671509,8894
2017-11-21,1978.000000,1978.000000,1950.000000,1954.050049,1908.668335,14014
2017-11-22,1955.000000,1969.750000,1944.000000,1959.099976,1913.600952,5285
2017-11-23,1959.000000,2013.849976,1949.949951,1974.449951,1928.594482,9488
2017-11-24,1969.500000,1995.000000,1950.000000,1987.900024,1941.732300,8546
2017-11-27,1988.000000,1988.050049,1965.000000,1978.400024,1932.452881,34381
2017-11-28,1978.550049,1985.000000,1958.000000,1975.650024,1929.766724,8337
2017-11-29,2060.850098,2078.899902,1935.000000,1950.050049,1904.761353,148653
2017-11-30,1954.800049,2012.000000,1953.699951,1987.099976,1940.950684,61443
2017-12-01,1992.000000,1995.000000,1964.150024,1975.099976,1929.229370,48936
2017-12-04,1976.000000,2032.000000,1973.000000,2020.500000,1973.575073,22854
2017-12-05,2020.000000,2155.000000,2010.000000,2105.500000,2056.601074,121383
2017-12-06,2098.000000,2100.000000,2060.050049,2093.149902,2044.537598,55870
2017-12-07,2075.000000,2210.000000,2058.300049,2174.500000,2123.998535,59377
2017-12-08,2175.000000,2218.800049,2127.050049,2188.050049,2137.233887,68831
2017-12-11,2176.000000,2188.000000,2098.250000,2127.399902,2077.992432,26441
2017-12-12,2100.000000,2130.000000,2084.899902,2105.699951,2056.796387,30432
2017-12-13,2125.000000,2125.000000,2075.000000,2094.300049,2045.661011,14922
2017-12-14,2075.000000,2100.000000,2068.149902,2089.850098,2041.314575,57559
2017-12-15,2075.199951,2119.500000,2075.199951,2106.399902,2057.480225,41690
2017-12-18,2075.100098,2130.000000,2054.750000,2116.199951,2067.052490,13593
2017-12-19,2111.000000,2199.000000,2111.000000,2184.750000,2134.010498,21175
2017-12-20,2160.000000,2179.000000,2127.800049,2147.500000,2097.625732,14513
2017-12-21,2150.000000,2186.949951,2125.000000,2168.850098,2118.479980,29181
2017-12-22,2185.050049,2192.000000,2130.000000,2150.149902,2100.214111,14331
2017-12-26,2167.000000,2193.850098,2140.000000,2184.800049,2134.059570,13004
2017-12-27,2184.800049,2232.000000,2151.500000,2162.550049,2112.326172,23494
2017-12-28,2194.600098,2208.000000,2163.000000,2198.449951,2147.391846,96591
2017-12-29,2215.000000,2237.000000,2165.000000,2201.899902,2150.762207,30532
2018-01-01,2201.000000,2257.800049,2187.500000,2225.949951,2174.253662,30620
2018-01-02,2220.300049,2225.000000,2181.000000,2200.100098,2149.004150,11674
2018-01-03,2210.000000,2224.100098,2187.100098,2213.050049,2161.653076,17756
2018-01-04,2215.000000,2221.649902,2190.000000,2217.050049,2165.560547,189021
2018-01-05,2235.000000,2235.000000,2192.000000,2220.300049,2168.734619,15305
2018-01-08,2250.000000,2253.000000,2199.000000,2218.000000,2166.488281,36617
2018-01-09,2210.000000,2229.000000,2204.500000,2222.100098,2170.493164,8799
2018-01-10,2215.000000,2469.000000,2208.000000,2323.600098,2269.635986,253512
2018-01-11,2290.050049,2315.000000,2264.000000,2287.250000,2234.129883,35720
2018-01-12,2275.000000,2288.000000,2230.600098,2258.850098,2206.389648,20768
2018-01-15,2269.000000,2319.000000,2235.100098,2299.850098,2246.437500,20876
2018-01-16,2292.000000,2305.000000,2248.300049,2276.500000,2223.629639,19693
2018-01-17,2245.000000,2276.500000,2241.000000,2255.750000,2203.361328,9667
2018-01-18,2242.000000,2268.000000,2225.000000,2249.100098,2196.866211,15260
2018-01-19,2225.000000,2261.050049,2180.050049,2218.949951,2167.416016,19924
2018-01-22,2279.899902,2279.899902,2224.750000,2242.949951,2190.858643,45452
2018-01-23,2230.500000,2250.050049,2200.000000,2225.250000,2173.569580,9831
2018-01-24,2220.000000,2237.600098,2175.050049,2199.100098,2148.027100,75760
2018-01-25,2200.000000,2240.000000,2168.850098,2202.250000,2151.104004,64212
2018-01-29,2176.600098,2250.000000,2175.000000,2241.100098,2189.051758,12400
2018-01-30,2241.000000,2250.000000,2200.000000,2233.000000,2181.139648,29875
2018-01-31,2188.300049,2229.949951,2188.000000,2198.750000,2147.685303,18474
2018-02-01,2200.000000,2239.000000,2165.000000,2229.850098,2178.062988,11453
2018-02-02,2185.250000,2206.649902,2168.000000,2195.000000,2144.022461,13765
2018-02-05,2165.000000,2219.000000,2029.750000,2166.800049,2116.477295,32204
2018-02-06,2022.000000,2168.000000,2022.000000,2144.949951,2095.134766,10556
2018-02-07,2115.149902,2179.750000,2115.149902,2160.250000,2110.079590,8254
2018-02-08,2160.000000,2190.000000,2145.000000,2175.199951,2124.682129,8006
2018-02-09,2178.199951,2205.899902,2080.649902,2179.199951,2128.589111,43117
2018-02-12,2160.000000,2200.000000,2145.000000,2181.550049,2130.885010,51852
2018-02-14,2180.000000,2200.050049,2135.800049,2153.800049,2103.779297,18083
2018-02-15,2153.850098,2175.000000,2117.949951,2132.399902,2082.876221,13062
2018-02-16,2127.850098,2185.000000,2115.100098,2164.399902,2120.098389,14370
2018-02-19,2135.000000,2177.949951,2125.000000,2158.649902,2114.466064,5012
2018-02-20,2158.649902,2184.000000,2140.750000,2171.000000,2126.563232,53779
2018-02-21,2149.000000,2168.949951,2140.000000,2152.949951,2108.882813,6108
2018-02-22,2158.649902,2180.000000,2148.050049,2174.800049,2130.285645,7202
2018-02-23,2174.699951,2202.100098,2151.100098,2181.300049,2136.652588,28548
2018-02-26,2200.000000,2225.000000,2184.050049,2202.300049,2157.222900,21834
2018-02-27,2211.500000,2244.699951,2210.000000,2230.350098,2184.698730,21595
2018-02-28,2228.699951,2230.949951,2211.000000,2226.300049,2180.731445,13065
2018-03-01,2230.949951,2230.949951,2215.050049,2224.949951,2179.409180,4706
2018-03-05,2208.550049,2229.949951,2200.149902,2221.550049,2176.078857,33358
2018-03-06,2225.000000,2272.500000,2215.000000,2260.149902,2213.888916,26947
2018-03-07,2231.000000,2260.000000,2170.050049,2214.850098,2169.515869,13057
2018-03-08,2219.000000,2250.000000,2216.000000,2236.800049,2191.016602,7855
2018-03-09,2236.000000,2245.000000,2213.000000,2216.850098,2171.474854,10855
2018-03-12,2240.000000,2240.000000,2190.000000,2204.199951,2159.083984,33852
2018-03-13,2200.199951,2213.949951,2194.949951,2197.100098,2152.129395,20999
2018-03-14,2200.000000,2225.000000,2178.000000,2196.699951,2151.737305,16194
2018-03-15,2198.949951,2230.000000,2180.000000,2206.199951,2161.042725,27746
2018-03-16,2214.949951,2221.449951,2101.449951,2158.199951,2114.025391,59178
2018-03-19,2170.000000,2179.899902,2115.000000,2141.350098,2097.520508,28017
2018-03-20,2134.949951,2144.949951,2090.100098,2104.100098,2061.032715,8004
2018-03-21,2124.000000,2150.000000,2102.300049,2124.649902,2081.161865,10609
2018-03-22,2129.000000,2149.000000,2107.050049,2115.050049,2071.758545,15701
2018-03-23,2085.000000,2115.000000,2055.449951,2087.350098,2044.625610,8529
2018-03-26,2088.000000,2093.649902,2036.000000,2063.500000,2021.263794,12575
2018-03-27,2090.000000,2112.000000,2063.550049,2093.600098,2050.747803,18472
2018-03-28,2081.000000,2102.300049,1850.050049,1988.349976,1947.651855,457372
2018-04-02,1988.349976,1988.349976,1907.650024,1919.449951,1880.162231,42000
2018-04-03,1919.000000,1920.000000,1890.050049,1906.900024,1867.869141,35471
2018-04-04,1924.800049,1926.900024,1885.000000,1892.599976,1853.861816,16191
2018-04-05,1913.949951,1913.949951,1850.099976,1854.099976,1816.149780,50574
2018-04-06,1870.000000,1881.849976,1826.099976,1835.900024,1798.322388,36865
2018-04-09,1844.900024,1872.500000,1837.949951,1854.949951,1816.982544,110880
2018-04-10,1871.900024,1871.900024,1810.099976,1815.550049,1778.388794,29669
2018-04-11,1825.000000,1832.500000,1766.000000,1770.949951,1734.701782,150799
2018-04-12,1766.000000,1769.000000,1746.099976,1758.400024,1722.408569,126405
2018-04-13,1755.050049,1792.750000,1726.000000,1784.150024,1747.631470,23775
2018-04-16,1784.000000,1793.250000,1754.000000,1763.250000,1727.159302,26212
2018-04-17,1780.900024,1780.900024,1740.000000,1745.449951,1709.723633,30717
2018-04-18,1750.000000,1800.000000,1735.050049,1779.250000,1742.831909,33063
2018-04-19,1758.000000,1800.000000,1758.000000,1797.500000,1760.708374,42299
2018-04-20,1803.599976,1810.000000,1762.099976,1783.349976,1746.848022,64941
2018-04-23,1775.000000,1850.000000,1775.000000,1831.699951,1794.208252,39257
2018-04-24,1840.000000,1945.000000,1840.000000,1924.599976,1885.206665,175410
2018-04-25,1918.500000,1978.050049,1900.000000,1934.699951,1895.100098,48624
2018-04-26,1934.000000,1949.900024,1905.099976,1919.949951,1880.651978,12581
2018-04-27,1920.250000,1977.000000,1901.000000,1969.050049,1928.747192,22494
2018-04-30,1975.000000,1994.000000,1952.150024,1976.349976,1935.897583,12293
2018-05-02,1971.000000,2050.000000,1956.050049,2023.400024,1981.984619,47257
2018-05-03,2022.900024,2049.899902,1972.800049,2030.449951,1988.890259,24870
2018-05-04,2040.000000,2065.850098,1992.000000,2018.250000,1976.940063,65020
2018-05-07,2029.000000,2029.000000,1955.150024,1990.849976,1950.100708,35052
2018-05-08,1993.099976,2025.000000,1961.050049,2019.000000,1977.674683,18793
2018-05-09,2019.000000,2035.000000,1982.050049,2024.500000,1983.062012,62178
2018-05-10,2024.550049,2039.949951,2004.000000,2024.550049,1983.111084,13410
2018-05-11,2032.949951,2032.949951,1960.000000,2005.849976,1964.793701,21707
2018-05-14,2000.000000,2010.000000,1965.099976,1978.349976,1937.856567,14706
2018-05-15,1993.900024,2018.000000,1962.000000,1997.949951,1957.055298,14433
2018-05-16,1979.000000,2050.000000,1975.000000,2036.599976,1994.914307,14743
2018-05-17,2036.650024,2036.650024,1992.000000,2005.750000,1964.695923,19873
2018-05-18,2005.000000,2010.000000,1955.000000,1970.750000,1930.412109,14783
2018-05-21,1970.949951,1978.000000,1926.550049,1940.949951,1901.222046,7630
2018-05-22,1940.500000,1952.949951,1888.000000,1920.199951,1880.896851,13840
2018-05-23,1921.000000,1973.650024,1904.550049,1965.349976,1925.122681,50284
2018-05-24,1956.750000,1971.449951,1926.000000,1957.550049,1917.482544,13156
2018-05-25,1958.000000,1998.000000,1945.000000,1955.949951,1915.915039,12355
2018-05-28,1962.800049,2049.000000,1957.000000,2030.900024,1989.331055,16264
2018-05-29,2021.849976,2055.500000,1994.000000,2048.000000,2006.081055,12811
2018-05-30,2049.000000,2069.199951,1927.750000,1983.199951,1942.607300,113343
2018-05-31,1985.000000,1985.000000,1903.050049,1916.849976,1877.615356,32983
2018-06-01,1917.000000,1947.849976,1909.449951,1931.800049,1892.259521,24392
2018-06-04,1926.000000,1960.000000,1920.349976,1934.050049,1894.463379,18373
2018-06-05,1928.500000,1940.000000,1887.949951,1908.400024,1869.338379,40530
2018-06-06,1915.000000,1954.949951,1902.000000,1946.400024,1906.560547,10912
2018-06-07,1950.000000,1973.699951,1950.000000,1962.900024,1922.723022,27212
2018-06-08,1946.000000,1963.000000,1946.000000,1953.349976,1913.368530,11325
2018-06-11,1957.199951,1981.949951,1955.000000,1973.949951,1933.546631,15204
2018-06-12,1980.000000,2032.949951,1961.000000,1982.949951,1942.362427,15392
2018-06-13,1972.000000,2015.000000,1969.849976,2007.949951,1966.850708,13184
2018-06-14,2017.900024,2019.900024,1980.000000,1990.800049,1950.051758,10604
2018-06-15,2000.699951,2008.300049,1943.000000,1955.500000,1915.474365,73836
2018-06-18,1966.000000,1985.000000,1948.099976,1951.449951,1911.507202,11939
2018-06-19,1974.250000,1974.250000,1945.000000,1957.349976,1917.286377,33874
2018-06-20,1967.099976,1974.449951,1950.599976,1959.000000,1918.902710,8860
2018-06-21,1968.800049,1976.150024,1945.050049,1952.500000,1912.535767,9075
2018-06-22,1957.000000,2022.000000,1951.000000,1960.400024,1920.274048,19669
2018-06-25,1967.000000,1996.000000,1949.699951,1958.400024,1918.314941,13245
2018-06-26,1965.849976,1968.099976,1945.000000,1953.849976,1913.858154,6129
2018-06-27,1960.050049,1974.000000,1943.449951,1948.849976,1908.960449,7295
2018-06-28,1935.000000,1950.150024,1905.000000,1919.150024,1879.868408,8291
2018-06-29,1919.150024,1932.550049,1880.000000,1891.150024,1852.441650,31841
2018-07-02,1897.000000,1939.400024,1830.000000,1846.250000,1808.460571,98738
2018-07-03,1856.000000,1918.500000,1805.800049,1894.900024,1856.114624,21583
2018-07-04,1898.000000,1902.949951,1860.050049,1868.150024,1829.912231,11980
2018-07-05,1883.099976,1902.000000,1846.300049,1885.199951,1846.613159,47153
2018-07-06,1860.050049,1899.000000,1860.050049,1880.050049,1841.568604,67455
2018-07-09,1898.000000,1918.000000,1870.000000,1909.349976,1870.268921,7314
2018-07-10,1900.000000,1965.900024,1898.400024,1925.199951,1885.794434,13451
2018-07-11,1922.949951,1935.750000,1891.349976,1901.699951,1862.775513,9110
2018-07-12,1911.199951,1927.500000,1845.500000,1860.199951,1822.125000,19825
2018-07-13,1869.500000,1930.000000,1852.000000,1901.400024,1862.481812,27256
2018-07-16,1893.050049,1920.000000,1855.000000,1884.900024,1846.319458,11093
2018-07-17,1869.300049,1920.150024,1845.150024,1853.900024,1815.953857,20023
2018-07-18,1867.800049,1877.949951,1822.050049,1832.949951,1795.432617,46401
2018-07-19,1846.650024,1859.000000,1802.050049,1843.300049,1805.570923,15130
2018-07-20,1851.400024,1876.000000,1816.099976,1841.800049,1804.101685,23756
2018-07-23,1842.000000,1897.300049,1835.050049,1881.250000,1842.744141,13162
2018-07-24,1889.000000,2098.000000,1865.099976,2024.000000,1982.572266,217244
2018-07-25,2090.000000,2150.000000,2090.000000,2117.899902,2074.550293,101798
2018-07-26,2077.899902,2149.000000,2038.050049,2093.750000,2050.894531,213234
2018-07-27,2103.949951,2150.000000,2078.250000,2116.600098,2073.277100,32146
2018-07-30,2122.000000,2139.000000,2098.050049,2116.399902,2073.080811,261985
2018-07-31,2122.000000,2144.500000,2102.449951,2119.050049,2075.676758,60894
2018-08-01,2119.550049,2169.899902,2110.000000,2152.149902,2108.099365,94860
2018-08-02,2180.000000,2242.000000,2114.899902,2151.050049,2107.021729,47952
2018-08-03,2158.850098,2203.000000,2154.000000,2195.750000,2150.806885,23972
2018-08-06,2205.000000,2229.050049,2160.000000,2182.000000,2137.338379,31126
2018-08-07,2169.899902,2197.750000,2126.399902,2136.899902,2093.161133,40534
2018-08-08,2136.000000,2175.000000,2130.000000,2134.600098,2090.908447,16067
2018-08-09,2135.000000,2175.000000,2088.000000,2110.000000,2066.812012,9468
2018-08-10,2110.000000,2148.800049,2025.000000,2059.800049,2017.639404,337078
2018-08-13,2060.000000,2068.000000,1979.949951,2000.500000,1959.553467,135849
2018-08-14,2024.599976,2035.000000,1980.000000,2010.349976,1969.201660,69212
2018-08-16,2048.100098,2067.699951,2000.000000,2043.550049,2001.722168,128353
2018-08-17,2045.800049,2108.000000,2031.349976,2093.500000,2050.649658,21938
2018-08-20,2107.750000,2137.000000,2098.000000,2123.250000,2079.790771,19417
2018-08-21,2129.000000,2129.000000,2083.449951,2094.399902,2051.531250,91979
2018-08-23,2099.750000,2119.949951,2068.050049,2075.100098,2039.442749,31153
2018-08-24,2066.050049,2080.050049,2038.099976,2049.600098,2014.380859,64532
2018-08-27,2070.699951,2070.699951,2005.000000,2034.550049,1999.589478,198913
2018-08-28,2035.000000,2115.000000,2035.000000,2070.100098,2034.528687,84275
2018-08-29,2064.000000,2135.000000,2061.949951,2118.949951,2082.539063,163650
2018-08-30,2119.699951,2128.800049,2085.000000,2091.149902,2055.216797,15674
2018-08-31,2095.350098,2125.949951,2086.050049,2114.699951,2078.362061,32692
2018-09-03,2122.000000,2224.699951,2115.000000,2199.199951,2161.410156,375468
2018-09-04,2197.000000,2197.000000,2135.649902,2154.949951,2117.920654,50767
2018-09-05,2158.949951,2158.949951,2076.000000,2104.850098,2068.681641,71642
2018-09-06,2105.000000,2136.000000,2080.100098,2110.000000,2073.742920,26917
2018-09-07,2095.250000,2219.000000,2082.500000,2201.250000,2163.425049,243242
2018-09-10,2201.250000,2268.000000,2104.949951,2136.800049,2100.082275,150232
2018-09-11,2155.000000,2220.000000,2100.000000,2125.250000,2088.730957,137502
2018-09-12,2115.000000,2158.449951,2110.000000,2129.199951,2092.613037,34191
2018-09-14,2145.149902,2145.149902,2089.449951,2095.850098,2059.836182,75494
2018-09-17,2112.000000,2112.000000,2055.100098,2070.500000,2034.921753,46258
2018-09-18,2071.000000,2088.399902,2023.050049,2038.599976,2003.569824,97872
2018-09-19,2035.000000,2090.000000,2005.550049,2068.050049,2032.513916,23963
2018-09-21,2079.000000,2100.000000,1998.550049,2083.649902,2047.845703,46127
2018-09-24,2080.000000,2080.000000,2012.449951,2034.150024,1999.196289,14707
2018-09-25,2001.000000,2078.300049,2001.000000,2060.550049,2025.142822,28530
2018-09-26,2082.000000,2097.550049,2043.000000,2069.000000,2033.447388,16395
2018-09-27,2040.000000,2068.300049,2020.250000,2049.449951,2014.233398,11633
2018-09-28,2050.000000,2077.800049,2023.500000,2054.949951,2019.638794,23936
2018-10-01,2030.000000,2075.000000,2021.000000,2064.399902,2028.926392,25359
2018-10-03,2053.850098,2097.899902,2045.300049,2053.399902,2018.115356,122344
2018-10-04,2045.050049,2062.199951,2010.000000,2043.000000,2007.894287,11593
2018-10-05,2043.000000,2063.100098,2024.099976,2038.900024,2003.864746,46286
2018-10-08,2038.900024,2044.949951,1959.099976,1968.599976,1934.772583,96070
2018-10-09,1990.000000,2000.099976,1850.000000,1902.949951,1870.250732,33323
2018-10-10,1920.000000,1985.000000,1920.000000,1974.550049,1940.620483,14251
2018-10-11,1960.000000,1974.900024,1875.000000,1950.150024,1916.639893,233701
2018-10-12,1974.699951,1976.949951,1951.000000,1966.400024,1932.610474,12031
2018-10-15,1960.000000,1985.000000,1949.949951,1961.400024,1927.696533,7290
2018-10-16,1973.650024,1979.250000,1950.000000,1974.099976,1940.178223,6664
2018-10-17,1977.000000,1986.949951,1935.500000,1981.250000,1947.205322,11370
